"","CMPLNT_FR_DT","count","d7_rollavg"
"146",2019-05-26,118,101.142857142857
"147",2019-05-27,96,101
"148",2019-05-28,102,103.142857142857
"149",2019-05-29,86,103
"150",2019-05-30,96,102.285714285714
"151",2019-05-31,111,103.285714285714
"152",2019-06-01,145,107.714285714286
"153",2019-06-02,129,109.285714285714
"154",2019-06-03,103,110.285714285714
"155",2019-06-04,91,108.714285714286
"156",2019-06-05,94,109.857142857143
"157",2019-06-06,91,109.142857142857
"158",2019-06-07,83,105.142857142857
"159",2019-06-08,113,100.571428571429
"160",2019-06-09,94,95.5714285714286
"161",2019-06-10,106,96
"162",2019-06-11,109,98.5714285714286
"163",2019-06-12,105,100.142857142857
"164",2019-06-13,94,100.571428571429
"165",2019-06-14,99,102.857142857143
"166",2019-06-15,129,105.142857142857
"167",2019-06-16,97,105.571428571429
"168",2019-06-17,87,102.857142857143
"169",2019-06-18,82,99
"170",2019-06-19,98,98
"171",2019-06-20,115,101
"172",2019-06-21,110,102.571428571429
"173",2019-06-22,116,100.714285714286
"174",2019-06-23,106,102
"175",2019-06-24,112,105.571428571429
"176",2019-06-25,97,107.714285714286
"177",2019-06-26,104,108.571428571429
"178",2019-06-27,102,106.714285714286
"179",2019-06-28,98,105
"180",2019-06-29,113,104.571428571429
"181",2019-06-30,92,102.571428571429
"182",2019-07-01,102,101.142857142857
"183",2019-07-02,96,101
"184",2019-07-03,95,99.7142857142857
"185",2019-07-04,96,98.8571428571429
"186",2019-07-05,95,98.4285714285714
"187",2019-07-06,113,98.4285714285714
"188",2019-07-07,107,100.571428571429
"189",2019-07-08,95,99.5714285714286
"190",2019-07-09,117,102.571428571429
"191",2019-07-10,115,105.428571428571
"192",2019-07-11,82,103.428571428571
"193",2019-07-12,106,105
"194",2019-07-13,103,103.571428571429
"195",2019-07-14,98,102.285714285714
"196",2019-07-15,106,103.857142857143
"197",2019-07-16,78,98.2857142857143
"198",2019-07-17,91,94.8571428571429
"199",2019-07-18,94,96.5714285714286
"200",2019-07-19,100,95.7142857142857
"201",2019-07-20,99,95.1428571428571
"202",2019-07-21,102,95.7142857142857
"203",2019-07-22,86,92.8571428571429
"204",2019-07-23,120,98.8571428571429
"205",2019-07-24,125,103.714285714286
"206",2019-07-25,118,107.142857142857
"207",2019-07-26,97,106.714285714286
"208",2019-07-27,104,107.428571428571
"209",2019-07-28,115,109.285714285714
"210",2019-07-29,98,111
"211",2019-07-30,98,107.857142857143
"212",2019-07-31,115,106.428571428571
"213",2019-08-01,130,108.142857142857
"214",2019-08-02,115,110.714285714286
"215",2019-08-03,115,112.285714285714
"216",2019-08-04,106,111
"217",2019-08-05,103,111.714285714286
"218",2019-08-06,101,112.142857142857
"219",2019-08-07,114,112
"220",2019-08-08,120,110.571428571429
"221",2019-08-09,96,107.857142857143
"222",2019-08-10,94,104.857142857143
"223",2019-08-11,117,106.428571428571
"224",2019-08-12,98,105.714285714286
"225",2019-08-13,101,105.714285714286
"226",2019-08-14,85,101.571428571429
"227",2019-08-15,74,95
"228",2019-08-16,79,92.5714285714286
"229",2019-08-17,99,93.2857142857143
"230",2019-08-18,106,91.7142857142857
"231",2019-08-19,85,89.8571428571429
"232",2019-08-20,93,88.7142857142857
"233",2019-08-21,102,91.1428571428571
"234",2019-08-22,97,94.4285714285714
"235",2019-08-23,104,98
"236",2019-08-24,98,97.8571428571429
"237",2019-08-25,97,96.5714285714286
"238",2019-08-26,105,99.4285714285714
"239",2019-08-27,123,103.714285714286
"240",2019-08-28,84,101.142857142857
"241",2019-08-29,91,100.285714285714
"242",2019-08-30,97,99.2857142857143
"243",2019-08-31,103,100
"244",2019-09-01,124,103.857142857143
"245",2019-09-02,82,100.571428571429
"246",2019-09-03,112,99
"247",2019-09-04,90,99.8571428571429
"248",2019-09-05,104,101.714285714286
"249",2019-09-06,89,100.571428571429
"250",2019-09-07,86,98.1428571428571
"251",2019-09-08,97,94.2857142857143
"252",2019-09-09,108,98
"253",2019-09-10,89,94.7142857142857
"254",2019-09-11,97,95.7142857142857
"255",2019-09-12,92,94
"256",2019-09-13,102,95.8571428571429
"257",2019-09-14,96,97.2857142857143
"258",2019-09-15,126,101.428571428571
"259",2019-09-16,86,98.2857142857143
"260",2019-09-17,84,97.5714285714286
"261",2019-09-18,102,98.2857142857143
"262",2019-09-19,107,100.428571428571
"263",2019-09-20,115,102.285714285714
"264",2019-09-21,113,104.714285714286
"265",2019-09-22,108,102.142857142857
"266",2019-09-23,93,103.142857142857
"267",2019-09-24,110,106.857142857143
"268",2019-09-25,92,105.428571428571
"269",2019-09-26,104,105
"270",2019-09-27,110,104.285714285714
"271",2019-09-28,109,103.714285714286
"272",2019-09-29,108,103.714285714286
"273",2019-09-30,110,106.142857142857
"274",2019-10-01,103,105.142857142857
"275",2019-10-02,105,107
"276",2019-10-03,88,104.714285714286
"277",2019-10-04,120,106.142857142857
"278",2019-10-05,94,104
"279",2019-10-06,88,101.142857142857
"280",2019-10-07,105,100.428571428571
"281",2019-10-08,98,99.7142857142857
"282",2019-10-09,107,100
"283",2019-10-10,88,100
"284",2019-10-11,107,98.1428571428571
"285",2019-10-12,119,101.714285714286
"286",2019-10-13,95,102.714285714286
"287",2019-10-14,122,105.142857142857
"288",2019-10-15,93,104.428571428571
"289",2019-10-16,107,104.428571428571
"290",2019-10-17,76,102.714285714286
"291",2019-10-18,89,100.142857142857
"292",2019-10-19,78,94.2857142857143
"293",2019-10-20,98,94.7142857142857
"294",2019-10-21,105,92.2857142857143
"295",2019-10-22,93,92.2857142857143
"296",2019-10-23,110,92.7142857142857
"297",2019-10-24,106,97
"298",2019-10-25,95,97.8571428571429
"299",2019-10-26,108,102.142857142857
"300",2019-10-27,109,103.714285714286
"301",2019-10-28,116,105.285714285714
"302",2019-10-29,83,103.857142857143
"303",2019-10-30,101,102.571428571429
"304",2019-10-31,98,101.428571428571
"305",2019-11-01,123,105.428571428571
"306",2019-11-02,80,101.428571428571
"307",2019-11-03,95,99.4285714285714
"308",2019-11-04,119,99.8571428571429
"309",2019-11-05,120,105.142857142857
"310",2019-11-06,102,105.285714285714
"311",2019-11-07,95,104.857142857143
"312",2019-11-08,109,102.857142857143
"313",2019-11-09,101,105.857142857143
"314",2019-11-10,91,105.285714285714
"315",2019-11-11,119,105.285714285714
"316",2019-11-12,100,102.428571428571
"317",2019-11-13,78,99
"318",2019-11-14,112,101.428571428571
"319",2019-11-15,109,101.428571428571
"320",2019-11-16,94,100.428571428571
"321",2019-11-17,75,98.1428571428571
"322",2019-11-18,88,93.7142857142857
"323",2019-11-19,83,91.2857142857143
"324",2019-11-20,103,94.8571428571429
"325",2019-11-21,78,90
"326",2019-11-22,113,90.5714285714286
"327",2019-11-23,117,93.8571428571429
"328",2019-11-24,78,94.2857142857143
"329",2019-11-25,78,92.8571428571429
"330",2019-11-26,100,95.2857142857143
"331",2019-11-27,107,95.8571428571429
"332",2019-11-28,85,96.8571428571429
"333",2019-11-29,92,93.8571428571429
"334",2019-11-30,98,91.1428571428571
"335",2019-12-01,95,93.5714285714286
"336",2019-12-02,84,94.4285714285714
"337",2019-12-03,87,92.5714285714286
"338",2019-12-04,108,92.7142857142857
"339",2019-12-05,101,95
"340",2019-12-06,107,97.1428571428571
"341",2019-12-07,109,98.7142857142857
"342",2019-12-08,101,99.5714285714286
"343",2019-12-09,115,104
"344",2019-12-10,89,104.285714285714
"345",2019-12-11,96,102.571428571429
"346",2019-12-12,90,101
"347",2019-12-13,105,100.714285714286
"348",2019-12-14,133,104.142857142857
"349",2019-12-15,100,104
"350",2019-12-16,102,102.142857142857
"351",2019-12-17,90,102.285714285714
"352",2019-12-18,83,100.428571428571
"353",2019-12-19,82,99.2857142857143
"354",2019-12-20,96,98
"355",2019-12-21,99,93.1428571428571
"356",2019-12-22,83,90.7142857142857
"357",2019-12-23,91,89.1428571428571
"358",2019-12-24,101,90.7142857142857
"359",2019-12-25,73,89.2857142857143
"360",2019-12-26,98,91.5714285714286
"361",2019-12-27,105,92.8571428571429
"362",2019-12-28,99,92.8571428571429
"363",2019-12-29,98,95
"364",2019-12-30,88,94.5714285714286
"365",2019-12-31,90,93
"366",2020-01-01,129,101
"367",2020-01-02,86,99.2857142857143
"368",2020-01-03,93,97.5714285714286
"369",2020-01-04,86,95.7142857142857
"370",2020-01-05,81,93.2857142857143
"371",2020-01-06,84,92.7142857142857
"372",2020-01-07,109,95.4285714285714
"373",2020-01-08,93,90.2857142857143
"374",2020-01-09,91,91
"375",2020-01-10,99,91.8571428571429
"376",2020-01-11,93,92.8571428571429
"377",2020-01-12,111,97.1428571428571
"378",2020-01-13,102,99.7142857142857
"379",2020-01-14,106,99.2857142857143
"380",2020-01-15,104,100.857142857143
"381",2020-01-16,90,100.714285714286
"382",2020-01-17,85,98.7142857142857
"383",2020-01-18,86,97.7142857142857
"384",2020-01-19,75,92.5714285714286
"385",2020-01-20,104,92.8571428571429
"386",2020-01-21,86,90
"387",2020-01-22,76,86
"388",2020-01-23,106,88.2857142857143
"389",2020-01-24,117,92.8571428571429
"390",2020-01-25,100,94.8571428571429
"391",2020-01-26,111,100
"392",2020-01-27,89,97.8571428571429
"393",2020-01-28,97,99.4285714285714
"394",2020-01-29,89,101.285714285714
"395",2020-01-30,92,99.2857142857143
"396",2020-01-31,100,96.8571428571429
"397",2020-02-01,103,97.2857142857143
"398",2020-02-02,109,97
"399",2020-02-03,109,99.8571428571429
"400",2020-02-04,98,100
"401",2020-02-05,85,99.4285714285714
"402",2020-02-06,80,97.7142857142857
"403",2020-02-07,93,96.7142857142857
"404",2020-02-08,90,94.8571428571429
"405",2020-02-09,102,93.8571428571429
"406",2020-02-10,118,95.1428571428571
"407",2020-02-11,78,92.2857142857143
"408",2020-02-12,103,94.8571428571429
"409",2020-02-13,87,95.8571428571429
"410",2020-02-14,102,97.1428571428571
"411",2020-02-15,95,97.8571428571429
"412",2020-02-16,94,96.7142857142857
"413",2020-02-17,111,95.7142857142857
"414",2020-02-18,114,100.857142857143
"415",2020-02-19,77,97.1428571428571
"416",2020-02-20,82,96.4285714285714
"417",2020-02-21,90,94.7142857142857
"418",2020-02-22,99,95.2857142857143
"419",2020-02-23,103,96.5714285714286
"420",2020-02-24,107,96
"421",2020-02-25,93,93
"422",2020-02-26,84,94
"423",2020-02-27,81,93.8571428571429
"424",2020-02-28,92,94.1428571428571
"425",2020-02-29,79,91.2857142857143
"426",2020-03-01,126,94.5714285714286
"427",2020-03-02,102,93.8571428571429
"428",2020-03-03,110,96.2857142857143
"429",2020-03-04,84,96.2857142857143
"430",2020-03-05,96,98.4285714285714
"431",2020-03-06,96,99
"432",2020-03-07,89,100.428571428571
"433",2020-03-08,104,97.2857142857143
"434",2020-03-09,92,95.8571428571429
"435",2020-03-10,91,93.1428571428571
"436",2020-03-11,96,94.8571428571429
"437",2020-03-12,100,95.4285714285714
"438",2020-03-13,110,97.4285714285714
"439",2020-03-14,115,101.142857142857
"440",2020-03-15,89,99
"441",2020-03-16,82,97.5714285714286
"442",2020-03-17,65,93.8571428571429
"443",2020-03-18,90,93
"444",2020-03-19,67,88.2857142857143
"445",2020-03-20,75,83.2857142857143
"446",2020-03-21,68,76.5714285714286
"447",2020-03-22,53,71.4285714285714
"448",2020-03-23,67,69.2857142857143
"449",2020-03-24,60,68.5714285714286
"450",2020-03-25,61,64.4285714285714
"451",2020-03-26,60,63.4285714285714
"452",2020-03-27,59,61.1428571428571
"453",2020-03-28,59,59.8571428571429
"454",2020-03-29,51,59.5714285714286
"455",2020-03-30,79,61.2857142857143
"456",2020-03-31,55,60.5714285714286
"457",2020-04-01,55,59.7142857142857
"458",2020-04-02,61,59.8571428571429
"459",2020-04-03,47,58.1428571428571
"460",2020-04-04,60,58.2857142857143
