"","CMPLNT_FR_DT","count","d7_rollavg"
"1",2019-01-01,661,NA
"2",2019-01-02,391,NA
"3",2019-01-03,435,NA
"4",2019-01-04,443,NA
"5",2019-01-05,434,NA
"6",2019-01-06,396,NA
"7",2019-01-07,378,448.285714285714
"8",2019-01-08,397,410.571428571429
"9",2019-01-09,363,406.571428571429
"10",2019-01-10,383,399.142857142857
"11",2019-01-11,396,392.428571428571
"12",2019-01-12,395,386.857142857143
"13",2019-01-13,387,385.571428571429
"14",2019-01-14,386,386.714285714286
"15",2019-01-15,389,385.571428571429
"16",2019-01-16,365,385.857142857143
"17",2019-01-17,382,385.714285714286
"18",2019-01-18,380,383.428571428571
"19",2019-01-19,395,383.428571428571
"20",2019-01-20,385,383.142857142857
"21",2019-01-21,302,371.142857142857
"22",2019-01-22,363,367.428571428571
"23",2019-01-23,389,370.857142857143
"24",2019-01-24,376,370
"25",2019-01-25,418,375.428571428571
"26",2019-01-26,438,381.571428571429
"27",2019-01-27,398,383.428571428571
"28",2019-01-28,323,386.428571428571
"29",2019-01-29,370,387.428571428571
"30",2019-01-30,325,378.285714285714
"31",2019-01-31,340,373.142857142857
"32",2019-02-01,483,382.428571428571
"33",2019-02-02,424,380.428571428571
"34",2019-02-03,411,382.285714285714
"35",2019-02-04,415,395.428571428571
"36",2019-02-05,358,393.714285714286
"37",2019-02-06,335,395.142857142857
"38",2019-02-07,425,407.285714285714
"39",2019-02-08,407,396.428571428571
"40",2019-02-09,413,394.857142857143
"41",2019-02-10,393,392.285714285714
"42",2019-02-11,380,387.285714285714
"43",2019-02-12,351,386.285714285714
"44",2019-02-13,370,391.285714285714
"45",2019-02-14,391,386.428571428571
"46",2019-02-15,451,392.714285714286
"47",2019-02-16,403,391.285714285714
"48",2019-02-17,416,394.571428571429
"49",2019-02-18,377,394.142857142857
"50",2019-02-19,370,396.857142857143
"51",2019-02-20,372,397.142857142857
"52",2019-02-21,381,395.714285714286
"53",2019-02-22,412,390.142857142857
"54",2019-02-23,428,393.714285714286
"55",2019-02-24,410,392.857142857143
"56",2019-02-25,341,387.714285714286
"57",2019-02-26,334,382.571428571429
"58",2019-02-27,350,379.428571428571
"59",2019-02-28,405,382.857142857143
"60",2019-03-01,474,391.714285714286
