RPT_DT,Latitude,Longitude
12/7/2021,40.87865357,-73.8715994
12/10/2021,40.57599199,-73.99060607
12/13/2021,40.75673733,-73.94103625
12/9/2021,40.76391741,-73.98120824
12/8/2021,40.700043,-73.92050435
12/10/2021,40.84818855,-73.90715611
12/7/2021,40.76167385,-73.93859527
12/9/2021,40.75416455,-73.94465152
12/13/2021,40.61753411,-73.9422146
12/9/2021,40.65714575,-73.90364485
12/7/2021,40.65553848,-73.88409879
12/9/2021,40.72730278,-73.81280384
12/8/2021,40.73444286,-73.82384691
12/12/2021,40.65431772,-74.00441993
12/11/2021,40.70782816,-73.78723882
12/7/2021,40.83829092,-73.86060776
12/9/2021,40.83015183,-73.92857325
12/9/2021,40.75814201,-73.91028481
12/12/2021,40.67803934,-73.89167402
12/7/2021,40.8545783,-73.93070146
12/10/2021,40.763518,-73.87157227
12/11/2021,40.67666869,-73.93873122
12/8/2021,40.86736316,-73.92216272
12/12/2021,40.64864805,-73.96773051
12/6/2021,40.80213974,-73.93906001
12/13/2021,40.81910035,-73.94092319
12/10/2021,40.7426993,-73.99865538
12/8/2021,40.83899777,-73.93755897
12/8/2021,40.5275951,-74.19165776
12/13/2021,40.71996387,-73.98794868
12/11/2021,40.71568225,-73.99015712
12/12/2021,40.70344221,-73.74050339
12/8/2021,40.76397622,-73.97324113
12/12/2021,40.79905497,-73.93461307
12/9/2021,40.64021216,-74.07567631
12/7/2021,40.77010638,-73.9216121
12/11/2021,40.80967347,-73.92019279
12/9/2021,40.78939747,-73.97110387
12/12/2021,40.63053983,-74.10647924
12/7/2021,40.72736281,-73.98106701
12/9/2021,40.62910194,-74.02279883
12/13/2021,40.59331959,-74.0722025
12/11/2021,40.72279473,-73.97668858
12/9/2021,40.80959684,-73.9497856
12/13/2021,40.71461714,-74.01144362
12/8/2021,40.64733013,-73.89699956
12/9/2021,40.75352405,-73.9887872
12/13/2021,40.6773355,-73.92888833
12/13/2021,40.69106146,-73.86642547
12/7/2021,40.70867333,-73.95857955
12/12/2021,40.69805119,-73.80099942
12/13/2021,40.7063278,-74.01288131
12/12/2021,40.75570199,-73.82270784
12/11/2021,40.63734715,-73.89084651
12/8/2021,40.74659415,-73.89043655
12/6/2021,40.68636981,-73.91459285
12/10/2021,40.82606002,-73.95059339
12/7/2021,40.81633659,-73.91866744
12/10/2021,40.76525151,-73.92666818
12/8/2021,40.75127904,-73.82374103
12/8/2021,40.7553511,-73.89770602
12/8/2021,40.59676891,-73.75962459
12/10/2021,40.67788377,-73.82007017
12/13/2021,40.74338204,-73.89860494
12/13/2021,40.69459324,-73.79347285
12/9/2021,40.84407738,-73.91859377
12/8/2021,40.84118247,-73.94267449
12/12/2021,40.70451983,-73.8934704
12/9/2021,40.67313832,-73.90883818
12/6/2021,40.79581483,-73.93710106
12/13/2021,40.68836184,-73.92547628
12/10/2021,40.74913933,-73.86297059
12/9/2021,40.59621398,-73.7647002
12/10/2021,40.70993075,-73.94608776
12/6/2021,40.88890885,-73.84562611
12/7/2021,40.63295606,-73.94574282
12/13/2021,40.82364527,-73.86303035
12/14/2021,40.8278199,-73.92593076
12/13/2021,40.82256992,-73.91130717
12/6/2021,40.7152433,-73.99299972
12/7/2021,40.7578254,-73.82929331
12/9/2021,40.74987737,-73.86272726
12/6/2021,40.82541936,-73.86622081
12/13/2021,40.67499054,-73.7775557
12/13/2021,40.77398194,-73.95149493
12/7/2021,40.73381985,-73.87163312
12/10/2021,40.72127357,-73.99359795
12/9/2021,40.78132447,-73.94613106
12/10/2021,40.76073736,-73.82548478
12/9/2021,40.60439179,-73.97050689
12/10/2021,40.60239448,-73.95613186
12/7/2021,40.71872635,-73.99218407
12/10/2021,40.7688289,-73.83481035
12/13/2021,40.74755321,-73.90402297
12/10/2021,40.71239662,-73.78490846
12/8/2021,40.86110207,-73.90021499
12/6/2021,40.73491422,-73.98507734
12/8/2021,40.87421396,-73.87529619
12/10/2021,40.74574012,-73.99074455
12/13/2021,40.64865046,-73.97792892
12/14/2021,40.8511967,-73.88851114
12/8/2021,40.78874407,-73.97053357
12/10/2021,40.75456729,-73.85529304
12/8/2021,40.75367368,-73.94003917
12/13/2021,40.80828802,-73.95073663
12/12/2021,40.83750024,-73.92551522
12/14/2021,40.75346979,-73.83137263
12/8/2021,40.6896155,-73.92439311
12/13/2021,40.75006421,-73.79001653
12/13/2021,40.75310108,-73.86860383
12/12/2021,40.82988214,-73.9367581
12/14/2021,40.76359207,-73.96363536
12/10/2021,40.81796687,-73.9603577
12/8/2021,40.81816609,-73.95030661
12/7/2021,40.73669095,-73.99523109
12/6/2021,40.85481095,-73.90645281
12/11/2021,40.83644685,-73.9040176
12/10/2021,40.69293935,-73.80845763
12/13/2021,40.71680707,-74.01478442
12/11/2021,40.81936644,-73.88870176
12/9/2021,40.71195209,-73.98985468
12/13/2021,40.79465928,-73.97178417
12/13/2021,40.86242554,-73.8976787
12/9/2021,40.63521093,-74.00985912
12/9/2021,40.59208194,-73.96298342
12/13/2021,40.7112544,-73.87094434
12/13/2021,40.75903714,-73.87029588
12/8/2021,40.69439585,-73.98357543
12/6/2021,40.77614355,-73.98961382
12/7/2021,40.82568419,-73.83351657
12/6/2021,40.83490002,-73.93775434
12/7/2021,40.70257526,-73.79055563
12/13/2021,40.68872535,-73.96142253
12/9/2021,40.69586403,-73.98182244
12/8/2021,40.66139548,-73.95361686
12/10/2021,40.65795792,-73.88266012
12/13/2021,40.63412615,-74.11614433
12/6/2021,40.75468486,-73.9867549
12/6/2021,40.66048172,-73.88129686
12/11/2021,40.77841252,-73.98208877
12/7/2021,40.74486289,-73.90347107
12/13/2021,40.82518926,-73.87647204
12/14/2021,40.65809736,-73.99860302
12/8/2021,40.84308662,-73.89798313
12/11/2021,40.72550065,-73.97471775
12/9/2021,40.70330265,-73.87579623
12/6/2021,40.73624798,-73.93627323
12/12/2021,40.75959962,-73.91408384
12/10/2021,40.74413456,-73.92847059
12/11/2021,40.8524772,-73.90223771
12/7/2021,40.63590888,-74.10915042
12/10/2021,40.70055664,-73.90982493
12/11/2021,40.65124439,-73.95847105
12/7/2021,40.7474427,-73.82609344
12/6/2021,40.75823237,-73.97743058
12/10/2021,40.72987001,-73.99143589
12/11/2021,40.72278734,-73.9813461
12/11/2021,40.61477691,-73.93444059
12/8/2021,40.62835544,-74.07862418
12/13/2021,40.86595276,-73.83037154
12/7/2021,40.54802256,-74.22608334
12/11/2021,40.67876342,-73.8337175
12/11/2021,40.69364356,-73.98212596
12/11/2021,40.77513534,-73.98229184
12/14/2021,40.84831125,-73.91689339
12/8/2021,40.65577086,-73.86325608
12/13/2021,40.861601,-73.92474349
12/9/2021,40.84820356,-73.89281379
12/13/2021,40.88417411,-73.90036842
12/7/2021,40.68369465,-73.96286046
12/11/2021,40.83474135,-73.8600659
12/11/2021,40.66303793,-73.88756767
12/11/2021,40.7917035,-73.84668213
12/10/2021,40.74496536,-73.71066564
12/13/2021,40.69751935,-73.93619845
12/7/2021,40.83811516,-73.9102384
12/12/2021,40.57718382,-74.0937264
12/8/2021,40.84227985,-73.86834818
12/10/2021,40.72652938,-73.73486454
12/9/2021,40.82807139,-73.94352048
12/10/2021,40.89214126,-73.85340575
12/12/2021,40.86815895,-73.90051534
12/6/2021,40.85526553,-73.93734488
12/7/2021,40.62632862,-73.98827179
12/11/2021,40.72598064,-73.99080141
12/6/2021,40.6788641,-73.8511165
12/13/2021,40.64369986,-73.94156134
12/8/2021,40.87801929,-73.90543658
12/10/2021,40.71789187,-73.99119934
12/8/2021,40.75881411,-73.78682329
12/11/2021,40.64320113,-74.07583464
12/10/2021,40.71461714,-74.01144362
12/10/2021,40.68499893,-73.93844593
12/12/2021,40.72736281,-73.98106701
12/9/2021,40.58262026,-73.9862958
12/7/2021,40.75004676,-73.85318067
12/14/2021,40.90348935,-73.85034202
12/11/2021,40.88311992,-73.90332097
12/13/2021,40.70657186,-73.78325369
12/8/2021,40.83594416,-73.93992166
12/14/2021,40.61623922,-74.08720051
12/11/2021,40.82579566,-73.89882262
12/13/2021,40.7639199,-73.92602709
12/9/2021,40.64108999,-74.01271377
12/12/2021,40.81944421,-73.90846796
12/6/2021,40.73996221,-73.78633148
12/8/2021,40.58766357,-73.81055978
12/9/2021,40.81804695,-73.95424471
12/13/2021,40.68761952,-73.95475608
12/14/2021,40.84225464,-73.94067494
12/7/2021,40.75545518,-73.87777082
12/6/2021,40.59478615,-74.12547032
12/12/2021,40.68446154,-73.97775121
12/9/2021,40.86080473,-73.85751659
12/9/2021,40.75759137,-73.86612241
12/14/2021,40.70793423,-73.92893144
12/10/2021,40.71132072,-73.98902515
12/10/2021,40.7114831,-73.99552507
12/10/2021,40.74968132,-73.98795774
12/7/2021,40.66202991,-73.98704002
12/11/2021,40.84338593,-73.88094158
12/12/2021,40.78301157,-73.97586948
12/7/2021,40.57707107,-74.00163575
12/13/2021,40.82142772,-73.93551602
12/10/2021,40.81216604,-73.94412644
12/9/2021,40.72762375,-73.95297906
12/9/2021,40.84748916,-73.92274982
12/12/2021,40.70244945,-73.987162
12/12/2021,40.74449842,-73.89778042
12/12/2021,40.75535759,-73.98931026
12/11/2021,40.73059628,-73.86340922
12/13/2021,40.68860459,-73.98507328
12/6/2021,40.67126937,-73.94341534
12/10/2021,40.74607342,-73.9789252
12/10/2021,40.74247628,-73.86168875
12/6/2021,40.87093106,-73.91791729
12/9/2021,40.6363099,-73.921463
12/8/2021,40.82383301,-73.86869541
12/11/2021,40.67635429,-73.96933944
12/10/2021,40.70211956,-73.93616159
12/12/2021,40.80025209,-73.94043786
12/9/2021,40.71510186,-73.8211637
12/11/2021,40.63654343,-73.96732923
12/6/2021,40.69148717,-73.90547394
12/7/2021,40.67289049,-73.89807042
12/11/2021,40.72640849,-73.90846947
12/12/2021,40.71898938,-73.98705781
12/14/2021,40.59617576,-73.77578378
12/8/2021,40.86333845,-73.89646978
12/8/2021,40.61115889,-73.92917492
12/6/2021,40.88126346,-73.88428753
12/11/2021,40.58756183,-73.96484012
12/6/2021,40.61276133,-73.97319009
12/11/2021,40.66799342,-73.8609997
12/11/2021,40.68969261,-73.8053803
12/7/2021,40.69938261,-73.94049913
12/8/2021,40.74641117,-73.97972628
12/11/2021,40.86333845,-73.89646978
12/11/2021,40.57557638,-73.98121802
12/13/2021,40.81121383,-73.88238994
12/12/2021,40.64897068,-73.93301957
12/8/2021,40.75317723,-73.9308683
12/11/2021,40.59094262,-73.93718241
12/11/2021,40.74648718,-73.94401911
12/11/2021,40.87884781,-73.91556064
12/9/2021,40.72917213,-73.95380782
12/7/2021,40.74917298,-73.82681075
12/11/2021,40.73059628,-73.86340922
12/7/2021,40.65351821,-73.88674399
12/9/2021,40.70298678,-73.93594076
12/6/2021,40.8293309,-73.92387301
12/9/2021,40.61261821,-74.12877061
12/8/2021,40.69871251,-73.93977124
12/9/2021,40.60495095,-74.1659755
12/8/2021,40.76801879,-73.95437655
12/12/2021,40.63526952,-73.91366383
12/7/2021,40.67016743,-73.93099399
12/7/2021,40.74704353,-73.98712815
12/13/2021,40.59423893,-73.93684084
12/8/2021,40.64085528,-73.95820727
12/7/2021,40.82711561,-73.94803075
12/11/2021,40.75626981,-73.96597109
12/12/2021,40.83398825,-73.88660303
12/14/2021,40.76230474,-73.81846315
12/13/2021,40.71458886,-73.98205181
12/11/2021,40.72142351,-73.98337396
12/7/2021,40.5769274,-74.10459746
12/9/2021,40.58589526,-73.97326568
12/7/2021,40.61071713,-73.92098528
12/11/2021,40.8547856,-73.85314105
12/13/2021,40.81842782,-73.9222886
12/9/2021,40.62150089,-74.02621473
12/6/2021,40.88336487,-73.89773689
12/7/2021,40.65127378,-74.00390798
12/11/2021,40.71280318,-74.00744659
12/13/2021,40.71588701,-73.95982681
12/11/2021,40.87795572,-73.86615488
12/11/2021,40.69364729,-73.82924846
12/12/2021,40.67650442,-73.91369697
12/8/2021,40.82506399,-73.87739726
12/10/2021,40.71970619,-73.99168251
12/8/2021,40.72164136,-73.99352937
12/8/2021,40.69633176,-73.92004356
12/9/2021,40.6660902,-73.89049669
12/6/2021,40.70188211,-73.76559315
12/9/2021,40.70001758,-73.83088751
12/7/2021,40.75724053,-73.98979364
12/7/2021,40.56079176,-74.16835985
12/9/2021,40.66938246,-73.9310669
12/11/2021,40.74223785,-73.99119252
12/6/2021,40.72039542,-74.00104403
12/9/2021,40.88531155,-73.89544826
12/6/2021,40.6829939,-73.79506276
12/12/2021,40.67289872,-73.87572307
12/12/2021,40.69143597,-73.92545481
12/14/2021,40.8278199,-73.92593076
12/13/2021,40.60934462,-73.95695565
12/8/2021,40.68198967,-73.97070332
12/11/2021,40.61386569,-74.12252388
12/12/2021,40.7192743,-73.79972754
12/10/2021,40.66799342,-73.8609997
12/8/2021,40.57386352,-74.09594272
12/7/2021,40.67798329,-73.89637898
12/13/2021,40.68180551,-73.98308819
12/13/2021,40.70008542,-73.94078702
12/8/2021,40.61494602,-74.07619154
12/9/2021,40.80987346,-73.92795561
12/10/2021,40.80591768,-73.91130407
12/8/2021,40.77378526,-73.82327348
12/12/2021,40.68963227,-73.75509976
12/13/2021,40.64164999,-74.01213015
12/11/2021,40.73803268,-73.75987998
12/14/2021,40.69854441,-73.94983678
12/10/2021,40.71071801,-73.79304054
12/6/2021,40.69062201,-73.9852351
12/10/2021,40.63334997,-74.09451144
12/7/2021,40.72987452,-73.71391711
12/6/2021,40.71448831,-73.99048916
12/12/2021,40.71133484,-74.00547336
12/9/2021,40.75986976,-73.82897041
12/9/2021,40.7134138,-73.94040364
12/11/2021,40.77658052,-73.95667064
12/6/2021,40.84032552,-73.88914737
12/13/2021,40.84897216,-73.90887915
12/11/2021,40.87053189,-73.86429689
12/7/2021,40.88007803,-73.90570848
12/7/2021,40.81973193,-73.8481928
12/7/2021,40.71903357,-73.98977063
12/6/2021,40.78166278,-73.83443909
12/9/2021,40.62213846,-74.14606176
12/7/2021,40.75570199,-73.82270784
12/9/2021,40.70250928,-73.92686343
12/9/2021,40.70269417,-73.90901056
12/10/2021,40.75978035,-73.9172493
12/6/2021,40.67285505,-73.8894185
12/11/2021,40.7038801,-73.79885048
12/14/2021,40.74907794,-73.9938804
12/7/2021,40.75915016,-73.96084391
12/8/2021,40.7430968,-73.85299028
12/7/2021,40.87860118,-73.86894525
12/10/2021,40.82361134,-73.94969553
12/13/2021,40.77658433,-73.98086888
12/13/2021,40.68949104,-73.90801892
12/8/2021,40.70378778,-73.95895047
12/12/2021,40.88284533,-73.88800602
12/11/2021,40.64667859,-74.08400068
12/14/2021,40.66920357,-73.91403446
12/8/2021,40.68273388,-73.94837041
12/12/2021,40.88286213,-73.90357449
12/11/2021,40.70835612,-74.01342995
12/8/2021,40.7210334,-73.98108685
12/8/2021,40.71461714,-74.01144362
12/10/2021,40.69946917,-73.93318161
12/10/2021,40.71461714,-74.01144362
12/7/2021,40.83855091,-73.90939937
12/8/2021,40.69086638,-73.98584806
12/6/2021,40.83633582,-73.88468007
12/12/2021,40.74368323,-73.92239743
12/7/2021,40.58604942,-73.94400958
12/9/2021,40.74071565,-73.9788475
12/8/2021,40.67395034,-73.86392179
12/7/2021,40.67998074,-73.77623391
12/11/2021,40.67065507,-73.91339092
12/13/2021,40.7476907,-73.8834693
12/10/2021,40.6228649,-74.02684927
12/8/2021,40.81796687,-73.9603577
12/8/2021,40.73530611,-73.85215589
12/12/2021,40.76248902,-73.87184139
12/9/2021,40.74478905,-73.9798603
12/7/2021,40.70446856,-73.92611469
12/12/2021,40.76394143,-73.77115063
12/6/2021,40.71356212,-73.9808545
12/11/2021,40.85943828,-73.89351509
12/6/2021,40.6743667,-73.91807269
12/7/2021,40.72237714,-74.00103324
12/10/2021,40.74525274,-73.87006287
12/12/2021,40.86419069,-73.90118289
12/6/2021,40.65544105,-73.91378549
12/11/2021,40.76169242,-73.77199944
12/9/2021,40.66345806,-73.90283193
12/7/2021,40.70227951,-73.9159646
12/9/2021,40.8654575,-73.92093932
12/12/2021,40.76712855,-73.89742078
12/8/2021,40.88338258,-73.90233331
12/8/2021,40.70004741,-73.73350923
12/11/2021,40.71853313,-73.96031943
12/8/2021,40.76942022,-73.90355823
12/13/2021,40.80971135,-73.90837658
12/7/2021,40.70447584,-73.79735551
12/9/2021,40.73111371,-73.82763343
12/13/2021,40.90379369,-73.85009896
12/12/2021,40.85859013,-73.89347307
12/13/2021,40.74543416,-73.98043393
12/8/2021,40.8540683,-73.91504987
12/12/2021,40.84376219,-73.91174515
12/7/2021,40.68740162,-73.94036919
12/12/2021,40.83535293,-73.85305385
12/9/2021,40.79074641,-73.95063404
12/11/2021,40.58740068,-73.81260554
12/13/2021,40.68127051,-73.98469275
12/8/2021,40.71356304,-74.01243903
12/11/2021,40.72279473,-73.97668858
12/12/2021,40.84506969,-73.91308794
12/9/2021,40.75484922,-73.98411999
12/8/2021,40.74743141,-73.91309261
12/7/2021,40.79894383,-73.94236052
12/10/2021,40.64649156,-74.01411299
12/8/2021,40.63601523,-73.91250991
12/11/2021,40.83461879,-73.94613489
12/10/2021,40.68381353,-73.83352463
12/6/2021,40.80550435,-73.91647725
12/10/2021,40.73011307,-73.81090891
12/11/2021,40.81537911,-73.90487891
12/11/2021,40.76668287,-73.82574356
12/11/2021,40.81039849,-73.92489531
12/11/2021,40.86929607,-73.88376601
12/7/2021,40.88545216,-73.84075545
12/10/2021,40.70585499,-73.80934746
12/11/2021,40.74084411,-73.87965609
12/11/2021,40.74362624,-73.92335744
12/10/2021,40.75099905,-73.99062471
12/7/2021,40.75656759,-73.87593153
12/14/2021,40.67244904,-73.93217406
12/9/2021,40.66487274,-73.90416356
12/6/2021,40.68924632,-73.82851332
12/11/2021,40.7918807,-73.96824615
12/13/2021,40.58813053,-74.16615692
12/13/2021,40.73498319,-73.98805421
12/12/2021,40.81576533,-73.88585734
12/7/2021,40.88946304,-73.84139685
12/8/2021,40.84734039,-73.8318937
12/10/2021,40.85396027,-73.90012087
12/7/2021,40.64819397,-74.00711505
12/12/2021,40.6719376,-73.87787341
12/10/2021,40.76535447,-73.81692781
12/10/2021,40.76560489,-73.97812482
12/12/2021,40.74592908,-73.98639575
12/8/2021,40.81596281,-73.91057536
12/9/2021,40.6916331,-73.78824609
12/6/2021,40.59728278,-73.97055684
12/7/2021,40.87594736,-73.83303635
12/13/2021,40.73077588,-73.99282851
12/9/2021,40.68312208,-73.83752851
12/11/2021,40.68090593,-73.98891478
12/6/2021,40.59350897,-73.98700651
12/6/2021,40.81970205,-73.90160302
12/13/2021,40.87979097,-73.82448882
12/7/2021,40.71505423,-73.96480173
12/8/2021,40.63289384,-73.94769921
12/11/2021,40.61290654,-74.13108709
12/10/2021,40.60110581,-73.93572881
12/8/2021,40.71372826,-73.99428765
12/7/2021,40.70402887,-73.93930478
12/10/2021,40.61137657,-74.08571388
12/10/2021,40.74941072,-73.93934645
12/8/2021,40.69716736,-73.78718268
12/11/2021,40.82234083,-73.87962071
12/13/2021,40.83972036,-73.87196727
12/6/2021,40.6348797,-73.88810871
12/13/2021,40.74513029,-73.93680607
12/9/2021,40.76650863,-73.98236272
12/9/2021,40.81101906,-73.85587835
12/11/2021,40.61960435,-73.91649734
12/12/2021,40.74829799,-73.98817814
12/9/2021,40.89685148,-73.89685164
12/7/2021,40.73997614,-73.99073452
12/12/2021,40.85023415,-73.89527206
12/10/2021,40.66953505,-73.93383523
12/13/2021,40.67251721,-73.86833359
12/7/2021,40.75739617,-73.96962339
12/8/2021,40.74719538,-73.87697395
12/9/2021,40.71022857,-74.00774569
12/13/2021,40.83644685,-73.9040176
12/12/2021,40.63750259,-74.08423775
12/12/2021,40.76197895,-73.92538309
12/8/2021,40.53540276,-74.24050294
12/13/2021,40.79124062,-73.94492406
12/13/2021,40.83594416,-73.93992166
12/8/2021,40.87740168,-73.86649229
12/11/2021,40.81471564,-73.93826454
12/6/2021,40.66399913,-73.86047816
12/13/2021,40.82505735,-73.86886281
12/10/2021,40.69793452,-73.84065879
12/7/2021,40.70451983,-73.8934704
12/8/2021,40.75795506,-73.909888
12/12/2021,40.74330321,-73.92057182
12/10/2021,40.831722,-73.89939179
12/11/2021,40.85396027,-73.90012087
12/10/2021,40.67498697,-73.94584563
12/6/2021,40.61772917,-73.95488269
12/11/2021,40.85204556,-73.93174513
12/7/2021,40.77199318,-73.98646985
12/13/2021,40.70102304,-73.83720358
12/9/2021,40.72241557,-73.99933403
12/13/2021,40.6793593,-73.75034237
12/10/2021,40.61364159,-73.92702562
12/10/2021,40.67574883,-73.8576668
12/11/2021,40.8261633,-73.87115146
12/12/2021,40.65691995,-73.87444094
12/12/2021,40.82567862,-73.90648654
12/10/2021,40.8751952,-73.90909633
12/7/2021,40.8645398,-73.89554961
12/12/2021,40.7152404,-73.99084618
12/6/2021,40.76124817,-73.99429801
12/8/2021,40.69698707,-73.97060297
12/7/2021,40.87865678,-73.82407596
12/9/2021,40.82220728,-73.93087608
12/7/2021,40.74406214,-73.86581758
12/10/2021,40.67204058,-73.99220396
12/9/2021,40.6968771,-73.93146401
12/7/2021,40.6513234,-73.96495067
12/10/2021,40.81576533,-73.88585734
12/10/2021,40.79845228,-73.97088323
12/13/2021,40.7381457,-74.003877
12/8/2021,40.66923255,-73.92829497
12/8/2021,40.69240389,-73.99007041
12/13/2021,40.67528443,-73.92772607
12/13/2021,40.75915132,-73.87938838
12/10/2021,40.70602642,-73.88739778
12/9/2021,40.87498415,-73.8794567
12/13/2021,40.75986976,-73.82897041
12/8/2021,40.79323954,-73.94652952
12/13/2021,40.89344382,-73.85465434
12/12/2021,40.80898138,-73.94832667
12/12/2021,40.7798435,-73.95533975
12/7/2021,40.80275976,-73.93357639
12/10/2021,40.70803794,-74.01147856
12/7/2021,40.75510017,-73.83325263
12/10/2021,40.63863414,-73.92898362
12/9/2021,40.68578484,-73.86779539
12/13/2021,40.84300086,-73.8262412
12/10/2021,40.85121317,-73.93521605
12/11/2021,40.78581328,-73.94284855
12/11/2021,40.69152616,-73.95011972
12/12/2021,40.83613634,-73.83755237
12/6/2021,40.67272336,-73.93671245
12/11/2021,40.83226606,-73.90009201
12/8/2021,40.7652748,-73.81516635
12/13/2021,40.84570715,-73.91039803
12/9/2021,40.57683522,-73.96509775
12/13/2021,40.58531533,-73.95356529
12/12/2021,40.82590816,-73.93742672
12/13/2021,40.75570199,-73.82270784
12/6/2021,40.70336658,-73.80671451
12/9/2021,40.58858943,-73.96843642
12/12/2021,40.74643212,-74.00323147
12/12/2021,40.66225785,-73.8426183
12/6/2021,40.8938168,-73.85883475
12/12/2021,40.85131987,-73.92141157
12/9/2021,40.81518347,-73.90395072
12/11/2021,40.84859221,-73.86793447
12/7/2021,40.87762616,-73.91154833
12/13/2021,40.72672466,-73.85326091
12/13/2021,40.81593543,-73.93531542
12/8/2021,40.8428385,-73.93921789
12/12/2021,40.6083028,-73.74818428
12/11/2021,40.68624248,-73.82417616
12/8/2021,40.70704748,-73.7926119
12/11/2021,40.54924075,-74.18833383
12/6/2021,40.68440941,-73.91748706
12/8/2021,40.64000365,-74.00487658
12/13/2021,40.77667491,-73.78279804
12/6/2021,40.63521753,-73.89414309
12/9/2021,40.86668373,-73.92405803
12/12/2021,40.71461714,-74.01144362
12/9/2021,40.71195209,-73.98985468
12/8/2021,40.83251548,-73.89658279
12/7/2021,40.83633582,-73.88468007
12/7/2021,40.66227359,-73.7622829
12/8/2021,40.82931453,-73.89289481
12/7/2021,40.84144284,-73.85473181
12/13/2021,40.69243547,-73.95197615
12/6/2021,40.69314145,-73.96983296
12/10/2021,40.66542033,-73.90583169
12/7/2021,40.64234278,-73.9447767
12/13/2021,40.80898138,-73.94832667
12/11/2021,40.8303276,-73.9127603
12/10/2021,40.70083061,-73.83128217
12/9/2021,40.70561651,-73.79209337
12/12/2021,40.6443984,-73.87972914
12/6/2021,40.73381985,-73.87163312
12/11/2021,40.77641236,-73.94825085
12/6/2021,40.68239828,-73.84007216
12/6/2021,40.81519373,-73.90641096
12/12/2021,40.74475867,-73.97883539
12/8/2021,40.80456023,-73.94968826
12/13/2021,40.85662127,-73.86863429
12/11/2021,40.84362154,-73.92226639
12/9/2021,40.70871122,-73.94428529
12/8/2021,40.68731965,-73.82140047
12/13/2021,40.68674842,-73.9460416
12/8/2021,40.75786504,-73.96781838
12/13/2021,40.88226501,-73.8364307
12/8/2021,40.75755409,-73.97582095
12/11/2021,40.82015718,-73.95311601
12/11/2021,40.8586159,-73.89166911
12/11/2021,40.87135519,-73.86188712
12/7/2021,40.64085528,-73.95820727
12/13/2021,40.70209971,-73.89429657
12/12/2021,40.67123699,-73.8772222
12/6/2021,40.81573205,-73.94542041
12/13/2021,40.56961194,-74.10815663
12/13/2021,40.67594937,-73.82405187
12/10/2021,40.82620995,-73.82167808
12/8/2021,40.74391268,-73.8295924
12/13/2021,40.70351303,-73.94512277
12/10/2021,40.76508421,-73.98302012
12/7/2021,40.72095257,-73.81523155
12/8/2021,40.69636665,-73.78464282
12/6/2021,40.66109684,-73.91970373
12/10/2021,40.80051979,-73.96379578
12/11/2021,40.82887432,-73.86566823
12/13/2021,40.8168006,-73.94724038
12/11/2021,40.65289405,-73.9454383
12/8/2021,40.71483162,-73.99367793
12/12/2021,40.75151008,-73.90275764
12/8/2021,40.86154622,-73.92925896
12/11/2021,40.69595836,-73.93763162
12/13/2021,40.75333326,-73.86762885
12/11/2021,40.63913816,-73.91166627
12/10/2021,40.85214119,-73.92237572
12/9/2021,40.73846901,-73.87370268
12/10/2021,40.69711819,-73.92630315
12/8/2021,40.7626746,-73.83441048
12/10/2021,40.84055694,-73.92841751
12/8/2021,40.72363697,-73.9982986
12/9/2021,40.88962377,-73.84052483
12/9/2021,40.62817183,-74.11699138
12/11/2021,40.85671229,-73.86427086
12/12/2021,40.76761559,-73.90866193
12/14/2021,40.62540609,-74.07670062
12/14/2021,40.79124033,-73.93889303
12/9/2021,40.64103647,-74.02183003
12/13/2021,40.68273388,-73.94837041
12/6/2021,40.63295606,-73.94574282
12/8/2021,40.75556628,-73.9730496
12/7/2021,40.84932946,-73.93373231
12/13/2021,40.75696202,-73.83388325
12/8/2021,40.67200915,-73.95988568
12/6/2021,40.84932069,-73.91235948
12/8/2021,40.73533092,-73.87545147
12/7/2021,40.75864929,-73.86479194
12/9/2021,40.62962787,-73.94843311
12/8/2021,40.71233481,-73.96693858
12/9/2021,40.74759271,-73.98939451
12/11/2021,40.82742532,-73.93622204
12/8/2021,40.71364533,-73.98706245
12/11/2021,40.66256755,-73.9537422
12/10/2021,40.64672453,-73.95340724
12/10/2021,40.76512226,-73.95950831
12/9/2021,40.690629,-73.95792727
12/11/2021,40.85221766,-73.83373211
12/13/2021,40.71686263,-74.00816852
12/9/2021,40.78125259,-73.97785247
12/8/2021,40.62888886,-74.0303174
12/12/2021,40.87558752,-73.84667674
12/7/2021,40.72278734,-73.9813461
12/6/2021,40.69737685,-73.9318061
12/8/2021,40.70867333,-73.95857955
12/13/2021,40.89463418,-73.85839535
12/9/2021,40.75865397,-73.9626815
12/8/2021,40.71174668,-74.00029001
12/12/2021,40.89686037,-73.87527541
12/8/2021,40.75877896,-73.82456584
12/9/2021,40.73309267,-74.00038753
12/7/2021,40.78311318,-73.95717553
12/10/2021,40.58146577,-74.10016211
12/8/2021,40.83071199,-73.84909282
12/7/2021,40.59143962,-73.78958638
12/13/2021,40.84576719,-73.87983855
12/11/2021,40.75668681,-73.92086628
12/11/2021,40.85214119,-73.92237572
12/10/2021,40.74438512,-73.85379943
12/11/2021,40.70326122,-73.79193842
12/13/2021,40.74090679,-73.85323329
12/13/2021,40.75575137,-73.87498015
12/12/2021,40.84157138,-73.88333377
12/8/2021,40.75861762,-73.98320947
12/9/2021,40.68650412,-73.92207095
